row_id,TEXT,input_ids,PREDICTED_LABEL
7499,i have a plantronics bluetooth that i used for a long time .,"tensor([    1,   118,    33,    10,  2195, 23016, 42034, 44969,    14,   939,
          341,    13,    10,   251,    86,   479,     2])",0
7500,you can t switch tips without changing the bag .,"tensor([   1, 6968,   64,  326, 5405, 4965,  396, 2992,    5, 3298,  479,    2])",0
7501,they re still no closer to feeling  broken in  than the day i got them .,"tensor([    1, 10010,   769,   202,   117,  2789,     7,  2157,  1437,  3187,
           11,  1437,    87,     5,   183,   939,   300,   106,   479,     2])",0
7502,i didn t care that it took so long for the order to deliver .,"tensor([   1,  118,  399,  326,  575,   14,   24,  362,   98,  251,   13,    5,
         645,    7, 2438,  479,    2])",1
7503,"ea sports ,  purveyors of mediocrity for many years now ,  hit a new low .","tensor([    1, 13184,  1612,  2156,  1437,  9695,  9932,   994,     9, 18422,
        32508,  1571,    13,   171,   107,   122,  2156,  1437,   478,    10,
           92,   614,   479,     2])",0
7504,wiipe a teaspoon s worth or so onto the pan before cooking .,"tensor([    1, 16631, 11387,    10, 21161,   579,   966,    50,    98,  2500,
            5,  5730,   137,  6836,   479,     2])",1
7505,"i m used to unscented or low odor products ,  but i m not used to them leaving a bad smell .","tensor([    1,   118,   475,   341,     7,  9977,  6342,   196,    50,   614,
        27794,   785,  2156,  1437,    53,   939,   475,    45,   341,     7,
          106,  1618,    10,  1099, 11362,   479,     2])",0
7506,this has been an item i have needed for my kitchen canasters but could not find .,"tensor([    1,  9226,    34,    57,    41,  6880,   939,    33,   956,    13,
          127,  4647,    64, 22125,    53,   115,    45,   465,   479,     2])",0
7507,this car kit was highly recommended to me by many people .,"tensor([    1,  9226,   512, 10549,    21,  2200,  5131,     7,   162,    30,
          171,    82,   479,     2])",1
7508,we use this on the counter in the kitchen for a hot plate .,"tensor([   1, 1694,  304,   42,   15,    5, 3231,   11,    5, 4647,   13,   10,
        2131, 5299,  479,    2])",1
7509,"now ,  it just sprays jets of oil ,  no matter how much  or how little  it s pumped .","tensor([    1,  8310,  2156,  1437,    24,    95, 11085,  4113, 10622,     9,
          681,  2156,  1437,   117,   948,   141,   203,  1437,    50,   141,
          410,  1437,    24,   579, 19153,   479,     2])",0
7510,"the pocket lump doesn t protrude like an epic ,  though you ll definitely see the squarish form factor in skinny jeans .","tensor([    1,   627,  7524, 19666,   630,   326, 40951,  6343,   101,    41,
         9066,  2156,  1437,   600,    47, 19385,  2299,   192,     5,  9316,
          271,  1173,  1026,  3724,    11, 22877, 10844,   479,     2])",0
7511,i can t read the directions without finding reading glasses .,"tensor([    1,   118,    64,   326,  1166,     5,  9969,   396,  2609,  2600,
        11121,   479,     2])",0
7512,the unit was not working in the morning .,"tensor([   1,  627, 1933,   21,   45,  447,   11,    5,  662,  479,    2])",0
7513,i really found sound nice phone cases after refusing to pay high prices for cases in the mall .,"tensor([    1,   118,   269,   303,  2369,  2579,  1028,  1200,    71, 10520,
            7,   582,   239,   850,    13,  1200,    11,     5,  9367,   479,
            2])",1
7514,"the motor is stronger too ,  but really you want the metal gears .","tensor([    1,   627,  4243,    16,  3651,   350,  2156,  1437,    53,   269,
           47,   236,     5,  4204, 24767,   479,     2])",1
7515,you need a lot of patients for this one !  !  .,"tensor([    1,  6968,   240,    10,   319,     9,  1484,    13,    42,    65,
        27785,  1437, 27785,  1437,   479,     2])",1
7516,they keep the screen looking clean and new and they are easy to apply .,"tensor([    1, 10010,   489,     5,  2441,   546,  2382,     8,    92,     8,
           51,    32,  1365,     7,  3253,   479,     2])",1
7517,"i followed the directions ,  installing the software to my hard drive ,  then running it .","tensor([    1,   118,  1432,     5,  9969,  2156,  1437, 15602,     5,  2257,
            7,   127,   543,  1305,  2156,  1437,   172,   878,    24,   479,
            2])",1
7518,"every time i would take it ,  with a meal i would feel sick to my stomach .","tensor([    1, 22466,    86,   939,    74,   185,    24,  2156,  1437,    19,
           10,  5820,   939,    74,   619,  4736,     7,   127,  9377,   479,
            2])",0
7519,something you can t do by just rinsing off your head of lettuce .,"tensor([    1, 18891,    47,    64,   326,   109,    30,    95,   910,  1344,
          154,   160,   110,   471,     9, 24515,   479,     2])",0
7520,buy this coffee pot and your friends will be mighty impressed with your coffee .,"tensor([    1,  3746,    42,  3895,  4728,     8,   110,   964,    40,    28,
        23514,  6889,    19,   110,  3895,   479,     2])",1
7521,"i m still going to try to get it to pair up ,  but so far no luck .","tensor([   1,  118,  475,  202,  164,    7,  860,    7,  120,   24,    7, 1763,
          62, 2156, 1437,   53,   98,  444,  117, 6620,  479,    2])",0
7522,"got for droid incredible ,  first off the back cover will not attach fully .","tensor([    1, 22371,    13, 46235,  3997,  2156,  1437,    78,   160,     5,
          124,  1719,    40,    45, 24051,  1950,   479,     2])",1
7523,nothing wrong with the delivery .  .  . just with the product itself .,"tensor([    1, 23702,  1593,    19,     5,  2996,   479,  1437,   479,  1437,
          479,    95,    19,     5,  1152,  1495,   479,     2])",0
7524,we have had this toy for about one hour now .,"tensor([    1,  1694,    33,    56,    42, 10771,    13,    59,    65,  1946,
          122,   479,     2])",0
7525,the blue led is a nice touch . works as it intends to .,"tensor([   1,  627, 2440,  669,   16,   10, 2579, 2842,  479, 1364,   25,   24,
        9731,    7,  479,    2])",1
7526,the tapered pouring spot helps prevent those pesky drips all over the counter .,"tensor([    1,   627,  7898,  2050, 16407,  1514,  2607,  2097,   167, 38432,
        13911,  3275,    70,    81,     5,  3231,   479,     2])",1
7527,"when i was in juice diet kick last year ,  i ve ordered this one and omega num_num masticating juicer .","tensor([    1, 14746,   939,    21,    11, 10580,  5626,  3151,    94,    76,
         2156,  1437,   939,  5030,  2740,    42,    65,     8, 37633, 15009,
         1215, 42666,   475, 11599,  1295, 14974, 29370,   479,     2])",0
7528,use this every morning now for my coffee .,"tensor([   1, 3698,   42,  358,  662,  122,   13,  127, 3895,  479,    2])",0
7529,it works even if the phone isn t connected to a wireless network .,"tensor([   1,  405, 1364,  190,  114,    5, 1028,  965,  326, 3665,    7,   10,
        6955, 1546,  479,    2])",1
7530,get ready to save all your garden abundance for the winter .,"tensor([    1,  6460,  1227,     7,  1871,    70,   110,  5671, 18225,    13,
            5,  2608,   479,     2])",1
7531,"this is attractive and novel ,  but the paint on it was already scratched and showed the silver color underneath .","tensor([    1,  9226,    16,  6043,     8,  5808,  2156,  1437,    53,     5,
         6345,    15,    24,    21,   416, 25807,     8,   969,     5,  4334,
         3195, 12213,   479,     2])",0
7532,"if i had known ,  i wouldn t have ordered .","tensor([   1, 1594,  939,   56,  684, 2156, 1437,  939, 1979,  326,   33, 2740,
         479,    2])",0
7533,i got this set for christmas and wasn t too excited because i already had utensils i thought adequate .,"tensor([    1,   118,   300,    42,   278,    13, 29224, 13738,     8,   938,
          326,   350,  2283,   142,   939,   416,    56, 16080,  1290,  5290,
          939,   802,  9077,   479,     2])",0
7534,which is one of the reasons why i wanted a holder for the vent and not for the windshield .,"tensor([    1,  5488,    16,    65,     9,     5,  2188,   596,   939,   770,
           10, 14034,    13,     5, 13228,     8,    45,    13,     5, 26689,
          479,     2])",0
7535,"when i picked her back up ,  guess what was lieing there on the ground .","tensor([    1, 14746,   939,  2738,    69,   124,    62,  2156,  1437,  4443,
           99,    21,  6105,   154,    89,    15,     5,  1255,   479,     2])",0
7536,the brushed finish is fantastic and the oval shape is even better .,"tensor([    1,   627, 23637,  2073,    16,  5500,     8,     5, 31638,  3989,
           16,   190,   357,   479,     2])",1
7537,also it comes with a temporary tattoo so kids will like that .,"tensor([    1, 19726,    24,   606,    19,    10,  4667, 12904,    98,  1159,
           40,   101,    14,   479,     2])",0
7538,i always keep some of these around for the vp s at work .,"tensor([  1, 118, 460, 489, 103,   9, 209, 198,  13,   5, 748, 642, 579,  23,
        173, 479,   2])",1
7539,this is my second separator i have bought and this is a keeper .,"tensor([    1,  9226,    16,   127,   200, 31207,  2630,   939,    33,  2162,
            8,    42,    16,    10, 13456,   479,     2])",1
7540,it has an almost natural rubber feel to it .,"tensor([    1,   405,    34,    41,   818,  1632, 11283,   619,     7,    24,
          479,     2])",1
7541,i like the various options of ear pieces to make for a custom fit .,"tensor([   1,  118,  101,    5, 1337, 1735,    9, 5567, 3745,    7,  146,   13,
          10, 6777, 2564,  479,    2])",1
7542,all you do if pick up little tiny people and fly them to one of four locations .,"tensor([   1, 1250,   47,  109,  114, 1339,   62,  410, 5262,   82,    8, 3598,
         106,    7,   65,    9,  237, 3237,  479,    2])",0
7543,the unit is very sleek and pretty as well .,"tensor([    1,   627,  1933,    16,   182, 19474,     8,  1256,    25,   157,
          479,     2])",1
7544,"i am worried about reliability  from reading the other reviews before purchase  ,  but i have an extended warranty .","tensor([    1,   118,   524,  3915,    59, 13677,  1437,    31,  2600,     5,
           97,  6173,   137,  2229,  1437,  2156,  1437,    53,   939,    33,
           41,  3112, 21784,   479,     2])",1
7545,i used an additional lint free cloth  found in costco lens cleaner num_extend,"tensor([    1,   118,   341,    41,   943,   784,  2544,   481, 21543,  1437,
          303,    11,   701,   876, 10373, 16126, 15009,  1215, 16435,  1397,
            2])",1
7546,this past month i noticed that they are now just as thin and cheaply made as the rest .,"tensor([    1,  9226,   375,   353,   939,  5324,    14,    51,    32,   122,
           95,    25,  7174,     8, 34358,   156,    25,     5,  1079,   479,
            2])",0
7547,this could have been fixed at the factory for a fraction of a penny added cost .,"tensor([    1,  9226,   115,    33,    57,  4460,    23,     5,  5566,    13,
           10, 13484,     9,    10, 20879,   355,   701,   479,     2])",0
7548,i would go with warcraft num_num over this anyday .,"tensor([    1,   118,    74,   213,    19,   997, 17536, 15009,  1215, 42666,
           81,    42,   143,  1208,   479,     2])",0
7549,i get accurate readings with this pedometer when it is attached to the inside of my right ankle .,"tensor([    1,   118,   120,  6030, 16569,    19,    42, 16954, 12687,    77,
           24,    16,  7391,     7,     5,  1025,     9,   127,   235,  7451,
          479,     2])",1
7550,it easier to clean up thoroughly so the grinds don t build up in the machine .,"tensor([    1,   405,  3013,     7,  2382,    62, 12826,    98,     5, 16655,
           29,   218,   326,  1119,    62,    11,     5,  3563,   479,     2])",1
7551,i write a lot and was hoping to use this pen to free up paperwork .,"tensor([    1,   118,  3116,    10,   319,     8,    21,  2818,     7,   304,
           42,  7670,     7,   481,    62, 14630,   479,     2])",1
7552,the tricky part is lining up the battery to the pins at the top of the charger .,"tensor([    1,   627, 12792,   233,    16, 14187,    62,     5,  3822,     7,
            5, 21321,    23,     5,   299,     9,     5, 27362,   479,     2])",1
7553,"thought the case would be kind of flimsy ,  but it s pretty solid .","tensor([    1, 26086,     5,   403,    74,    28,   761,     9,  2342, 38755,
         2156,  1437,    53,    24,   579,  1256,  2705,   479,     2])",1
7554,i would not recommend this phone to anyone .,"tensor([   1,  118,   74,   45, 5940,   42, 1028,    7, 1268,  479,    2])",0
7555,no real kitchen is complete without a good dutch oven .,"tensor([    1,  2362,   588,  4647,    16,  1498,   396,    10,   205,   385,
        19162, 12941,   479,     2])",1
7556,"but when flipping eggs ,  sometimes the egg seams to stick to the spatula .","tensor([    1,  4297,    77, 27959,  7689,  2156,  1437,  2128,     5,  8380,
        39336,     7,  4757,     7,     5, 20231,  5571,   479,     2])",0
7557,but why bother when you can put two eggs in an uncovered num_num oz .,"tensor([    1,  4297,   596, 15304,    77,    47,    64,   342,    80,  7689,
           11,    41, 13526, 15009,  1215, 42666, 21388,   479,     2])",0
7558,"coolest toy i have since my evo !  turns my car into a computer enhanced , internet connected , gps enabled , media rich powerhouse .","tensor([    1, 24336,   990, 10771,   939,    33,   187,   127,  7630,   139,
        27785,  1437,  4072,   127,   512,    88,    10,  3034,  9094,  2156,
         2888,  3665,  2156,   821,  3275,  9778,  2156,   433,  4066, 17343,
          479,     2])",1
7559,plus a constant dripping noise making my house sound like a restroom .  .  .  .  . and it leaks .,"tensor([    1,  7269,    10,  5891, 38221,  6496,   442,   127,   790,  2369,
          101,    10, 29278,   479,  1437,   479,  1437,   479,  1437,   479,
         1437,   479,     8,    24, 12902,   479,     2])",0
7560,less than a dollar for num_num of these .,"tensor([    1,  1672,    87,    10,  1404,    13, 15009,  1215, 42666,     9,
          209,   479,     2])",0
7561,i wanted a more relaxed pant that i would feel comfortable walking or lounging around the house .,"tensor([    1,   118,   770,    10,    55, 11956, 16259,    14,   939,    74,
          619,  3473,  3051,    50, 26120,  2590,   154,   198,     5,   790,
          479,     2])",0
7562,just take your time and use a properserrated bread knife and you ll be happy .,"tensor([    1,  8987,   185,   110,    86,     8,   304,    10,  8462,   268,
          254,  8358,  8084,  7023,     8,    47, 19385,    28,  1372,   479,
            2])",1
7563,"not a huge deal ,  just a personal preference more than num_extend","tensor([    1,  3654,    10,  1307,   432,  2156,  1437,    95,    10,  1081,
        12832,    55,    87, 15009,  1215, 16435,  1397,     2])",0
7564,i m all about building memories with my children and this was a huge hit with them .,"tensor([   1,  118,  475,   70,   59,  745, 6180,   19,  127,  408,    8,   42,
          21,   10, 1307,  478,   19,  106,  479,    2])",1
7565,the forced timed action sequences should never be in a game without a proper save function .,"tensor([    1,   627,  1654, 25335,   814, 26929,   197,   393,    28,    11,
           10,   177,   396,    10,  4692,  1871,  5043,   479,     2])",0
7566,it charges quickly and holds a charge very well .,"tensor([   1,  405, 1103, 1335,    8, 3106,   10, 1427,  182,  157,  479,    2])",1
7567,makes you have to deal with much more polish than intended .,"tensor([    1, 39082,    47,    33,     7,   432,    19,   203,    55, 27931,
           87,  3833,   479,     2])",0
7568,"if i like my small batch of tea ,  i increase the recipe and brew bigger batches .","tensor([    1,  1594,   939,   101,   127,   650, 14398,     9,  6845,  2156,
         1437,   939,   712,     5, 10324,     8, 20040,  2671, 34183,   479,
            2])",0
7569,the key to satisfaction with this product is not to expect perfect poached eggs using a microwave .,"tensor([    1,   627,   762,     7, 11658,    19,    42,  1152,    16,    45,
            7,  1057,  1969,  4202, 12552,  7689,   634,    10, 28562,   479,
            2])",1
7570,you can cook anything in it and it slides out .,"tensor([    1,  6968,    64,  7142,   932,    11,    24,     8,    24, 19583,
           66,   479,     2])",1
7571,"if the quality was good ,  i would have given it num_num stars .","tensor([    1,  1594,     5,  1318,    21,   205,  2156,  1437,   939,    74,
           33,   576,    24, 15009,  1215, 42666,  2690,   479,     2])",0
7572,"after it is wet ,  it starts to decompose but not as readily as the brown version .","tensor([    1, 10669,    24,    16,  7727,  2156,  1437,    24,  2012,     7,
        24165, 21519,    53,    45,    25, 16650,    25,     5,  6219,  1732,
          479,     2])",0
7573,"personally ,  i think there s enough of this trite in horror movies today ,  so why bother ?  .","tensor([    1,  5970,  2368,  2156,  1437,   939,   206,    89,   579,   615,
            9,    42,  2664,  1459,    11,  8444,  4133,   452,  2156,  1437,
           98,   596, 15304, 17487,  1437,   479,     2])",0
7574,"if you don t follow the directions ,  you shouldn t blame the blender .","tensor([    1,  1594,    47,   218,   326,  1407,     5,  9969,  2156,  1437,
           47,  4395,   326,  4887,     5, 37086,   479,     2])",0
7575,tv started malfunctioning after num_num years of ownership .,"tensor([    1, 18724,   554, 24189,   154,    71, 15009,  1215, 42666,   107,
            9,  4902,   479,     2])",0
7576,i was surprised when i went to empty it .,"tensor([   1,  118,   21, 3911,   77,  939,  439,    7, 5802,   24,  479,    2])",0
7577,warning :  covers part of the silence slide button if you are using a num_extend,"tensor([    1, 43395,  4832,  1437,  4865,   233,     9,     5,  7308,  7117,
         6148,   114,    47,    32,   634,    10, 15009,  1215, 16435,  1397,
            2])",0
7578,"i am concerned that with repeated usage of large amounts of pasta ,  etc .","tensor([    1,   118,   524,  2273,    14,    19,  6636,  9453,     9,   739,
         5353,     9, 18236,  2156,  1437,  4753,   479,     2])",0
7579,"we used to use paper towel ,  or another dish to cover the food .","tensor([    1,  1694,   341,     7,   304,  2225, 21342,  2156,  1437,    50,
          277,  8847,     7,  1719,     5,   689,   479,     2])",0
7580,this is a good quality case at an affordable price .,"tensor([   1, 9226,   16,   10,  205, 1318,  403,   23,   41, 4555,  425,  479,
           2])",1
7581,it is a powder in a foil packet .,"tensor([    1,   405,    16,    10, 10477,    11,    10, 25114, 29635,   479,
            2])",1
7582,the headset connects to my bb num_num or to my wife s bb num_num very quickly .,"tensor([    1,   627, 20084, 15230,     7,   127,   741,   428, 15009,  1215,
        42666,    50,     7,   127,  1141,   579,   741,   428, 15009,  1215,
        42666,   182,  1335,   479,     2])",0
7583,"the hiss on the output is tremendous ,  it over powers any advantage the eq section provides .","tensor([    1,   627,    39,    29,    15,     5,  4195,    16,  6839,  2156,
         1437,    24,    81,  4361,   143,  2093,     5, 48234,  2810,  1639,
          479,     2])",1
7584,"i still need to carry the sanyo and ipaq adapters .  my advice :  don t waste your money ,  seriously .","tensor([    1,   118,   202,   240,     7,  2324,     5,   579,  3785,   139,
            8, 36180, 18611, 44449,   479,  1437,   127,  2949,  4832,  1437,
          218,   326,  3844,   110,   418,  2156,  1437,  3640,   479,     2])",0
7585,"so ,  that s strike one ,  but that s just me .","tensor([   1, 2527, 2156, 1437,   14,  579, 2506,   65, 2156, 1437,   53,   14,
         579,   95,  162,  479,    2])",0
7586,this doesn t happen very often so it really isn t that big of a deal .,"tensor([   1, 9226,  630,  326, 1369,  182,  747,   98,   24,  269,  965,  326,
          14,  380,    9,   10,  432,  479,    2])",1
7587,between the rubber for shock absorption and the shell for impact protection this thing is great .,"tensor([    1, 25784,     5, 11283,    13,  4817, 33131,     8,     5, 10785,
           13,   913,  2591,    42,   631,    16,   372,   479,     2])",1
7588,this little guy played an important role in the organization of my kitchen space .,"tensor([   1, 9226,  410, 2173,  702,   41,  505,  774,   11,    5, 1651,    9,
         127, 4647,  980,  479,    2])",1
7589,"however ,  since i have been syncing my palm with outlook for years ,  the data transfer was pretty seamless .","tensor([    1,  9178,  6294,  2156,  1437,   187,   939,    33,    57, 17796,
        11162,   127, 14262,    19,  3839,    13,   107,  2156,  1437,     5,
          414,  2937,    21,  1256, 19745,   479,     2])",1
7590,i left them in as long as the package specified but they were disappointing .,"tensor([    1,   118,   314,   106,    11,    25,   251,    25,     5,  3737,
        17966,    53,    51,    58,  6770,   479,     2])",0
7591,baby is now a year old and still can t wear these num_extend month  bodysuits .,"tensor([    1, 29126,    16,   122,    10,    76,   793,     8,   202,    64,
          326,  3568,   209, 15009,  1215, 16435,  1397,   353,  1437, 28072,
         2459, 27734,   479,     2])",0
7592,light could be seen on both ends but no audio .,"tensor([   1, 6991,  115,   28,  450,   15,  258, 3587,   53,  117, 6086,  479,
           2])",0
7593,"otherwise ,  i think the joint stuff works very well ,  but my system responds negatively to the herbs .","tensor([    1,  7443, 10715,  2156,  1437,   939,   206,     5,  2660,  2682,
         1364,   182,   157,  2156,  1437,    53,   127,   467, 17904, 15708,
            7,     5, 24766,   479,     2])",0
7594,"then ,  i bought a scale ,  which solved that problem .","tensor([    1, 13040,  2156,  1437,   939,  2162,    10,  3189,  2156,  1437,
           61, 15960,    14,   936,   479,     2])",1
7595,the backs are great; the earrings themselves are dull and cheap looking .,"tensor([    1,   627,  7314,    32,   372,   131,     5,  5567, 19706,  1235,
           32, 22018,     8,  6162,   546,   479,     2])",0
7596,"having a limited variety to choose from ,  i picked up world s best .","tensor([    1, 37167,    10,  1804,  3143,     7,  2807,    31,  2156,  1437,
          939,  2738,    62,   232,   579,   275,   479,     2])",1
7597,"very nice ,  works well ,  and looks cool too .","tensor([   1, 5525, 2579, 2156, 1437, 1364,  157, 2156, 1437,    8, 1326, 3035,
         350,  479,    2])",1
7598,i chose this toaster because it was favorably reviewed in the wall street journal .,"tensor([    1,   118,  4689,    42,     7,  8831,   142,    24,    21, 33529,
         7123,    11,     5,  2204,  2014,  8812,   479,     2])",1
7599,"i put my water in the bottle ,  add the formula ,  then shake .","tensor([   1,  118,  342,  127,  514,   11,    5, 7304, 2156, 1437, 1606,    5,
        9288, 2156, 1437,  172, 8559,  479,    2])",0
7600,it s a very intelligent and simple system . the case it s self isn t perfect though .,"tensor([    1,   405,   579,    10,   182, 12038,     8,  2007,   467,   479,
            5,   403,    24,   579,  1403,   965,   326,  1969,   600,   479,
            2])",1
7601,i did not notice any extreme odors from it and it cleans up easily .,"tensor([    1,   118,   222,    45,  3120,   143,  5004,  7452,   994,    31,
           24,     8,    24, 30317,    62,  2773,   479,     2])",1
7602,this is a necessity for checking meat temperatures and i love this .,"tensor([    1,  9226,    16,    10, 17331,    13,  8405,  4884,  3971,     8,
          939,   657,    42,   479,     2])",1
7603,"each plug is nice and heavy duty ,  and the flat cord itself never tangles or anything .","tensor([    1, 37782, 10242,    16,  2579,     8,  2016,  4053,  2156,  1437,
            8,     5,  3269, 13051,  1495,   393, 25044,  1634,    50,   932,
          479,     2])",1
7604,the next day i felt exhausted and didn t bother going to work .,"tensor([    1,   627,   220,   183,   939,  1299, 17067,     8,   399,   326,
        15304,   164,     7,   173,   479,     2])",0
7605,i ordered this to use with the sports tracker software used on my nokia num_extend cell phone .,"tensor([    1,   118,  2740,    42,     7,   304,    19,     5,  1612, 24880,
         2257,   341,    15,   127,   295, 43946, 15009,  1215, 16435,  1397,
         3551,  1028,   479,     2])",0
7606,"they were white with age ,  the dark chocolate that is ,  and just awful .","tensor([    1, 10010,    58,  1104,    19,  1046,  2156,  1437,     5,  2933,
         7548,    14,    16,  2156,  1437,     8,    95, 11522,   479,     2])",0
7607,"it is fast at loading pages .   i don t own any mobile devices like a tablet ,  laptop ,  ipad ,  etc .","tensor([    1,   405,    16,  1769,    23, 16761,  6052,   479,  1437,  1437,
          939,   218,   326,   308,   143,  1830,  2110,   101,    10,  9995,
         2156,  1437,  9972,  2156,  1437, 36180,   625,  2156,  1437,  4753,
          479,     2])",1
7608,the case looses elasticity over time and begins to fit loosely .,"tensor([    1,   627,   403,  4600, 18575, 33827,  1571,    81,    86,     8,
         3772,     7,  2564, 29213,   479,     2])",0
7609,you cannot even fight as more than one character or organize your party when in combat .,"tensor([    1,  6968,  1395,   190,  1032,    25,    55,    87,    65,  2048,
           50, 14192,   110,   537,    77,    11,  5217,   479,     2])",0
7610,the tube is a good size but the yellow stuffing it comes with is quite a nuisance .,"tensor([    1,   627, 16875,    16,    10,   205,  1836,    53,     5,  5718,
        32189,    24,   606,    19,    16,  1341,    10, 26575,   479,     2])",0
7611,"if you have a dog that chews a lot ,  i would recommend not getting this product .","tensor([    1,  1594,    47,    33,    10,  2335,    14,  5851, 12240,    10,
          319,  2156,  1437,   939,    74,  5940,    45,   562,    42,  1152,
          479,     2])",0
7612,"here are some facts : though its pan is lightweight ,  that seems to be a designed factor .","tensor([    1, 10859,    32,   103,  4905,  4832,   600,    63,  5730,    16,
        13719,  2156,  1437,    14,  1302,     7,    28,    10,  1887,  3724,
          479,     2])",1
7613,afraid i wouldn t be able to get the smell out  .,"tensor([    1,  2001, 25667,   939,  1979,   326,    28,   441,     7,   120,
            5, 11362,    66,  1437,   479,     2])",0
7614,im transitioning from relaxed to natural so i have chemically straightened hair mixed with num_extend natural hair .,"tensor([    1,   757, 26135,    31, 11956,     7,  1632,    98,   939,    33,
        42545,  1359,  4490,  2549,  4281,    19, 15009,  1215, 16435,  1397,
         1632,  2549,   479,     2])",0
7615,i found my exquisite cup of chai by chance .,"tensor([    1,   118,   303,   127, 30041,  4946,     9,  1855,  1439,    30,
          778,   479,     2])",1
7616,do youself a favor and purchase a quality aveeno face moisturizer .,"tensor([    1,  5016,    47, 13367,    10,  4402,     8,  2229,    10,  1318,
           10,   548, 14511,   652, 29030,  6315,   479,     2])",1
7617,i bought for a shower gift for a bride whom lives down south .,"tensor([    1,   118,  2162,    13,    10,  9310,  4085,    13,    10, 15429,
         2661,  1074,   159,  2077,   479,     2])",1
7618,really good value cake pan and perfect for our needs .,"tensor([    1, 20982,   205,   923,  8492,  5730,     8,  1969,    13,    84,
          782,   479,     2])",1
7619,it has a magnet so it sticks to the fridge or other metal items .,"tensor([    1,   405,    34,    10, 22396,    98,    24, 13593,     7,     5,
        22087,    50,    97,  4204,  1964,   479,     2])",1
7620,this is a great deal for a stocking stuffer too !  .,"tensor([    1,  9226,    16,    10,   372,   432,    13,    10, 28960,  2682,
          254,   350, 27785,  1437,   479,     2])",1
7621,i use mine to listen to audio books on my ipod touch while i eat lunch during work .,"tensor([    1,   118,   304,  4318,     7,  4161,     7,  6086,  2799,    15,
          127, 36180,  1630,  2842,   150,   939,  3529,  4592,   148,   173,
          479,     2])",0
7622,i will buy more of them for my friend .,"tensor([   1,  118,   40,  907,   55,    9,  106,   13,  127, 1441,  479,    2])",0
7623,"if you true crime fans want to try it be my guest ,  but you will be surely disappointed .","tensor([   1, 1594,   47, 1528, 1846,  841,  236,    7,  860,   24,   28,  127,
        4910, 2156, 1437,   53,   47,   40,   28, 8349, 5779,  479,    2])",0
7624,it is a lot nicer than i thought it would be .,"tensor([    1,   405,    16,    10,   319, 35735,    87,   939,   802,    24,
           74,    28,   479,     2])",1
7625,"it gets a little warm ,  but not hot like some other units .","tensor([   1,  405, 1516,   10,  410, 3279, 2156, 1437,   53,   45, 2131,  101,
         103,   97, 2833,  479,    2])",0
7626,"i noticed that the num_extend size was priced the same ,  or even less then ,  the num_extend size .","tensor([    1,   118,  5324,    14,     5, 15009,  1215, 16435,  1397,  1836,
           21,  7663,     5,   276,  2156,  1437,    50,   190,   540,   172,
         2156,  1437,     5, 15009,  1215, 16435,  1397,  1836,   479,     2])",0
7627,you could only trim off about num_extend on either side before you hit the plastic .,"tensor([    1,  6968,   115,   129, 10723,   160,    59, 15009,  1215, 16435,
         1397,    15,  1169,   526,   137,    47,   478,     5,  4136,   479,
            2])",0
7628,unacceptable . i might use this headset when going for a run or something  i . e .,"tensor([    1,   879, 32047,   479,   939,   429,   304,    42, 20084,    77,
          164,    13,    10,   422,    50,   402,  1437,   939,   479,   364,
          479,     2])",0
7629,"they are a great size ,  i love that they re not teflon ,  and have lasted .","tensor([    1, 10010,    32,    10,   372,  1836,  2156,  1437,   939,   657,
           14,    51,   769,    45,  3055,  4825,   261,  2156,  1437,     8,
           33,  9200,   479,     2])",1
7630,"also when the other opponent gets to attack ,  it can completely throw off your combo chain .","tensor([    1, 19726,    77,     5,    97,  5254,  1516,     7,   908,  2156,
         1437,    24,    64,  2198,  3211,   160,   110, 23358,  3206,   479,
            2])",0
7631,works great for me !  it is longer and wider than my older kenmore pre filters .,"tensor([    1, 11655,   372,    13,   162, 27785,  1437,    24,    16,  1181,
            8,  6012,    87,   127,  2530,   449,   225,  4321,  1198, 19214,
          479,     2])",1
7632,"at num_num bucks ,  their is no excuse for this poor quality .","tensor([    1,   415, 15009,  1215, 42666, 22574,  2156,  1437,    49,    16,
          117, 10525,    13,    42,  2129,  1318,   479,     2])",0
7633,i ware expensive leather open shoes living in florida .,"tensor([    1,   118, 33711,  3214,  9219,   490,  5582,  1207,    11,  2342,
          368,  4347,   479,     2])",1
7634,the safety features built in basically cause the machine to break .,"tensor([   1,  627, 1078, 1575, 1490,   11, 5072, 1303,    5, 3563,    7, 1108,
         479,    2])",0
7635,this is a great case for the droid incredible .,"tensor([    1,  9226,    16,    10,   372,   403,    13,     5, 46235,  3997,
          479,     2])",1
7636,the cable is much better then the one that from apple .,"tensor([    1,   627,  6129,    16,   203,   357,   172,     5,    65,    14,
           31, 15162,   479,     2])",1
7637,"my sweet potato bread came out fluffy ,  golden brown ,  and slid right out the pan !  .","tensor([    1,  4783,  4045, 17284,  8084,   376,    66, 33564,  2156,  1437,
         9030,  6219,  2156,  1437,     8, 13763,   235,    66,     5,  5730,
        27785,  1437,   479,     2])",1
7638,plugged in my car and the phone shows ac power .,"tensor([    1, 33142,  4462,    11,   127,   512,     8,     5,  1028,   924,
         4285,   476,   479,     2])",1
